timestamp,x,y,z
1766059915.304765,-3885.845415,-725.291971,-273.036862
1766059915.324765,-3883.975748,-726.785118,-273.632006
1766059915.344765,-3881.813901,-730.584232,-274.201767
1766059915.364765,-3879.336026,-734.730703,-275.075677
1766059915.384765,-3877.276721,-738.635924,-273.980771
1766059915.404766,-3874.891635,-744.719096,-277.654339
1766059915.424766,-3873.892162,-746.882535,-276.902442
1766059915.444766,-3872.483999,-750.795933,-278.887802
1766059915.464766,-3871.061261,-753.221511,-277.143432
1766059915.484766,-3868.662798,-757.231306,-277.177764
1766059915.504766,-3866.346135,-759.827890,-277.039988
1766059915.524765,-3863.075035,-765.830120,-278.057921
1766059915.544765,-3859.801982,-768.950558,-280.340847
1766059915.564765,-3856.190151,-774.653230,-281.440769
1766059915.584765,-3852.758636,-779.701852,-280.548049
1766059915.604765,-3849.073632,-784.151350,-282.873960
1766059915.624765,-3845.593352,-786.485968,-283.356413
1766059915.644766,-3841.585125,-789.996141,-285.744348
1766059915.664766,-3837.245389,-796.318484,-285.764017
1766059915.684766,-3833.258292,-801.308519,-285.776735
1766059915.704766,-3828.260356,-807.977950,-290.736989
1766059915.724766,-3823.584062,-813.949736,-290.137899
1766059915.744766,-3819.037041,-818.334243,-291.810073
1766059915.764766,-3813.749862,-825.767408,-293.277709
1766059915.784765,-3809.636097,-830.185229,-293.138892
1766059915.804765,-3805.156980,-835.746654,-294.774788
1766059915.824765,-3801.444859,-839.683287,-295.275117
1766059915.844765,-3797.717697,-843.616227,-296.526984
1766059915.864765,-3794.586750,-847.105911,-297.035179
1766059915.884765,-3792.528702,-848.408909,-298.223672
1766059915.904766,-3789.836384,-852.581002,-300.459808
1766059915.924766,-3788.444885,-853.436825,-299.314075
1766059915.944766,-3787.390991,-855.301266,-297.765584
1766059915.964766,-3786.725944,-854.711606,-298.879376
1766059915.984766,-3784.904795,-857.951514,-299.550240
1766059916.004766,-3783.466177,-857.307278,-297.457913
1766059916.024765,-3780.764963,-859.117652,-298.306329
1766059916.044765,-3777.846895,-858.364945,-300.605683
1766059916.064765,-3774.253685,-858.650913,-302.264059
1766059916.084765,-3771.128094,-857.056356,-300.979745
1766059916.104765,-3766.453409,-860.292248,-303.608973
1766059916.124765,-3762.169525,-860.091471,-303.150001
1766059916.144766,-3756.848900,-861.559810,-305.309555
1766059916.164766,-3751.431527,-862.436560,-305.805516
1766059916.184766,-3745.644558,-865.862691,-309.060010
1766059916.204766,-3741.593336,-865.295233,-311.566999
1766059916.224766,-3737.888032,-866.826767,-312.925715
1766059916.244766,-3735.875734,-864.180594,-310.261765
1766059916.264766,-3732.796032,-865.187348,-312.360924
1766059916.284765,-3730.701853,-865.635743,-311.519990
1766059916.304765,-3729.608409,-863.398548,-311.466985
1766059916.324765,-3728.532625,-859.394320,-312.960061
1766059916.344765,-3726.131728,-860.300471,-312.796720
1766059916.364765,-3724.917906,-856.624521,-312.686719
1766059916.384765,-3722.624911,-857.319325,-315.404442
1766059916.404766,-3721.563923,-852.528693,-314.065610
1766059916.424766,-3720.227589,-847.839394,-313.728964
1766059916.444766,-3718.878583,-844.291192,-313.944878
1766059916.464766,-3717.942311,-841.162735,-315.770872
1766059916.484766,-3717.174872,-838.658842,-316.179102
1766059916.504766,-3716.340156,-835.604861,-314.849986
1766059916.524765,-3715.181104,-831.964572,-316.587622
1766059916.544765,-3713.772102,-829.954692,-315.772869
1766059916.564765,-3713.004841,-825.376661,-316.687996
1766059916.584765,-3712.338218,-822.445534,-316.179748
1766059916.604765,-3711.472230,-819.715541,-318.798830
1766059916.624765,-3711.302523,-816.388308,-317.482225
1766059916.644766,-3711.300622,-814.279462,-315.265266
1766059916.664766,-3711.405554,-811.123903,-316.953513
1766059916.684766,-3711.604463,-808.910944,-315.853554
1766059916.704766,-3711.904578,-805.960776,-315.065856
1766059916.724766,-3711.129115,-804.174353,-314.846691
1766059916.744766,-3709.756383,-800.319797,-315.478123
1766059916.764766,-3706.863038,-797.488245,-317.901942
1766059916.784765,-3703.891091,-794.498264,-316.719682
1766059916.804765,-3700.704998,-789.791766,-317.665334
1766059916.824765,-3696.681981,-787.506780,-318.903037
1766059916.844765,-3693.594196,-781.028968,-320.310002
1766059916.864765,-3690.084414,-777.537978,-321.463998
1766059916.884765,-3687.629760,-770.948300,-322.474722
1766059916.904766,-3684.531797,-769.724742,-322.586310
1766059916.924766,-3682.035887,-767.424605,-323.470682
1766059916.944766,-3680.360420,-761.921281,-323.038862
1766059916.964766,-3677.251156,-761.400986,-324.541895
1766059916.984766,-3674.993040,-755.747815,-324.277532
1766059917.004766,-3671.835115,-753.315606,-325.297829
1766059917.024765,-3669.038900,-748.790737,-325.167588
1766059917.044765,-3665.316990,-746.447999,-324.974514
1766059917.064765,-3661.196840,-742.352362,-326.725284
1766059917.084765,-3656.154351,-739.857251,-327.809928
1766059917.104765,-3651.487819,-734.817767,-327.595409
1766059917.124765,-3646.779826,-729.682737,-327.990761
1766059917.144766,-3642.614749,-724.558253,-328.991214
1766059917.164766,-3638.620690,-720.059551,-332.101318
1766059917.184766,-3635.282772,-715.873812,-333.391871
1766059917.204766,-3632.647067,-710.620622,-333.146666
1766059917.224766,-3630.064029,-707.749756,-332.920100
1766059917.244766,-3627.908396,-703.776066,-334.966715
1766059917.264766,-3625.801183,-701.324341,-334.065064
1766059917.284765,-3624.373202,-697.134136,-333.718608
1766059917.304765,-3622.960354,-693.768793,-334.894965
1766059917.324765,-3620.741070,-692.304507,-335.898400
1766059917.344765,-3619.786049,-685.133518,-333.651950
1766059917.364765,-3617.770205,-683.968163,-334.553518
1766059917.384765,-3616.782566,-678.311661,-336.633609
1766059917.404766,-3615.638713,-674.739470,-336.228527
1766059917.424766,-3614.004693,-672.522960,-337.201525
1766059917.444766,-3613.962265,-665.959127,-335.182201
1766059917.464766,-3612.601441,-663.012526,-338.209148
1766059917.484766,-3611.775364,-659.154174,-336.605329
1766059917.504766,-3610.919669,-654.066033,-335.692909
1766059917.524765,-3610.069774,-648.779268,-337.883894
1766059917.544765,-3609.174551,-644.339762,-339.001240
1766059917.564765,-3608.098364,-642.776474,-337.852770
1766059917.584765,-3607.620003,-638.192082,-337.502201
1766059917.604765,-3607.053689,-633.884199,-337.862891
1766059917.624765,-3606.224640,-631.519325,-336.305675
1766059917.644766,-3605.628773,-627.686058,-336.560287
1766059917.664766,-3606.151210,-619.008374,-336.256712
1766059917.684766,-3605.609169,-615.842643,-336.765635
1766059917.704766,-3605.127995,-613.143943,-336.794634
1766059917.724766,-3604.112567,-612.119330,-337.157072
1766059917.744766,-3604.088256,-605.974005,-336.261593
1766059917.764766,-3604.325013,-597.137201,-334.122657
1766059917.784765,-3603.269029,-594.071028,-335.147858
